ref_period_width,trade_period_width,number_of_parameters,mean,simulation_period_to,position_id_1,position_id_2
100,5,1,0.0009535508930181716,2019,9,21
150,12,1,0.0008930893328546804,2019,9,21
150,5,1,0.0008222500548253318,2019,9,21
150,25,1,0.0008163129177963108,2019,9,21
12,12,1,0.0010610910911022084,2019,10,10
12,12,1,0.0008007431761836151,2019,10,14
12,12,1,0.0008124182565005402,2019,10,15
12,12,1,0.0008355914405309716,2019,10,21
150,25,1,0.0008134027147677448,2019,14,21
12,12,1,0.0008857249755967915,2019,17,21
100,5,1,0.0009535508930181716,2019,21,21
150,12,1,0.0008930893328546804,2019,21,21
150,5,1,0.0008222500548253318,2019,21,21
150,25,1,0.0008163129177963108,2019,21,21
50,50,1,0.0008364675218046334,2020,0,10
50,50,1,0.0008860106378747012,2020,1,10
12,12,1,0.0008903920939438019,2020,3,9
12,12,1,0.0008903920939438019,2020,3,21
50,50,1,0.0008691963346841842,2020,4,10
150,25,1,0.0008676730050644047,2020,6,9
150,25,1,0.0008676730050644047,2020,6,21
12,12,1,0.0008695226426358966,2020,7,9
12,12,1,0.0008695226426358966,2020,7,21
150,12,1,0.0009428936698299844,2020,9,9
100,5,1,0.0009341385428556055,2020,9,9
150,25,1,0.0008704201088023586,2020,9,9
150,5,1,0.0008600852593585141,2020,9,9
12,12,1,0.000886787007014415,2020,9,10
150,25,1,0.0008676730050644047,2020,9,14
12,12,1,0.0008903920939438019,2020,9,17
150,12,1,0.0009428936698299844,2020,9,21
100,5,1,0.0009341385428556055,2020,9,21
150,25,1,0.0008704201088023586,2020,9,21
150,5,1,0.0008600852593585141,2020,9,21
12,12,1,0.0010219214560034935,2020,10,10
50,50,1,0.0008624197979049444,2020,10,10
50,50,1,0.0008691963346841842,2020,10,16
50,50,1,0.0008860106378747012,2020,10,19
12,12,1,0.000886787007014415,2020,10,21
150,25,1,0.0008676730050644047,2020,14,21
12,12,1,0.0008903920939438019,2020,17,21
150,12,1,0.0009428936698299844,2020,21,21
100,5,1,0.0009341385428556055,2020,21,21
150,25,1,0.0008704201088023586,2020,21,21
150,5,1,0.0008600852593585141,2020,21,21
12,12,1,0.0008106789353552599,2021,3,9
12,12,1,0.0008106789353552599,2021,3,21
150,25,1,0.0008075808416945296,2021,6,9
150,25,1,0.0008075808416945296,2021,6,21
150,12,1,0.000878735524580889,2021,9,9
100,5,1,0.0008228157586799364,2021,9,9
150,25,1,0.0008101794533385401,2021,9,9
150,25,1,0.0008075808416945296,2021,9,14
12,12,1,0.0008106789353552599,2021,9,17
150,12,1,0.000878735524580889,2021,9,21
100,5,1,0.0008228157586799364,2021,9,21
150,25,1,0.0008101794533385401,2021,9,21
12,12,1,0.0009880458149059117,2021,10,10
150,25,1,0.0008075808416945296,2021,14,21
12,12,1,0.0008106789353552599,2021,17,21
150,12,1,0.000878735524580889,2021,21,21
100,5,1,0.0008228157586799364,2021,21,21
150,25,1,0.0008101794533385401,2021,21,21
100,5,1,0.0008163123228723546,2022,9,9
150,12,1,0.0008076883718200007,2022,9,9
100,5,1,0.0008163123228723546,2022,9,21
150,12,1,0.0008076883718200007,2022,9,21
12,12,1,0.0009258347794132681,2022,10,10
100,5,1,0.0008163123228723546,2022,21,21
150,12,1,0.0008076883718200007,2022,21,21
150,12,1,0.000803899403704223,2023,9,9
150,12,1,0.000803899403704223,2023,9,21
12,12,1,0.0008617902757503247,2023,10,10
150,12,1,0.000803899403704223,2023,21,21
150,12,1,0.0008352118519431264,2024,9,9
150,12,1,0.0008352118519431264,2024,9,21
12,12,1,0.0008535838646099183,2024,10,10
150,12,1,0.0008352118519431264,2024,21,21
150,12,1,0.0008381436033775413,2025,9,9
150,12,1,0.0008381436033775413,2025,9,21
12,12,1,0.00084716689085105,2025,10,10
150,12,1,0.0008381436033775413,2025,21,21
